Station,Year,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Dhaka,1983,9,0,0,0,1,5,11,11,122,4,2,10,0,0,22,20,17,27,3,31,0,6,0,15,0,0,0,7,8,0,0,
Dhaka,1984,9,0,60,24,88,17,35,12,7,0,1,4,1,3,0,1,62,88,64,0,1,0,0,10,0,0,0,0,0,0,0,
Dhaka,1985,9,12,3,5,56,9,1,5,57,0,0,6,0,1,18,12,6,0,0,0,1,60,5,2,17,0,0,28,0,0,2,
Dhaka,1986,9,25,0,1,11,3,0,3,40,68,21,20,9,0,0,3,0,4,1,0,0,0,0,65,10,2,37,145,176,2,41,
Dhaka,2001,11,0,0,0,0,0,0,3,1,0,0,1,6,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,
Dhaka,2001,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,5,1,0
Dhaka,2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,,,
Dhaka,2002,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,15,8,12,0,0,0
Dhaka,1987,9,0,0,1,38,2,5,7,0,0,1,9,17,14,0,1,0,0,0,0,24,0,22,73,8,82,7,0,0,47,5,
Dhaka,1988,9,0,0,20,11,0,42,1,0,18,15,29,0,1,0,1,6,17,0,2,11,0,0,0,0,13,0,0,0,1,8,
Dhaka,1989,9,1,1,0,1,59,38,12,0,0,10,30,1,4,5,15,0,0,0,12,1,1,1,4,6,0,43,16,36,8,0,
Dhaka,1990,9,0,7,0,0,31,7,1,0,0,75,49,0,0,1,0,0,0,9,0,2,0,2,0,0,1,18,0,18,25,1,
Dhaka,1991,9,10,6,64,29,69,9,37,49,8,97,28,0,6,5,47,120,0,0,0,0,0,0,0,0,33,19,53,0,0,3,
Dhaka,1992,9,0,0,2,0,0,0,2,0,2,0,15,21,43,0,1,0,1,0,1,0,0,0,0,0,0,10,4,4,52,0,
Dhaka,1993,9,44,31,140,43,0,3,0,0,2,0,0,0,2,6,9,4,3,0,0,1,1,0,4,22,0,26,0,1,21,54,
Dhaka,2002,11,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,2002,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2003,2,0,0,0,0,0,0,0,0,0,0,0,7,13,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,
Dhaka,2003,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,1,37,1,0,7,0,1,0,0,0,0,12,0,0,0,15
Dhaka,1994,9,12,0,0,0,6,10,0,0,54,18,44,0,15,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,
Dhaka,1995,9,0,4,13,13,1,14,0,0,0,6,0,0,1,0,0,0,7,33,6,13,35,0,0,0,1,16,23,1,11,7,
Dhaka,1996,9,0,14,2,30,9,1,6,1,2,0,0,1,3,0,0,0,46,9,13,8,7,16,4,0,0,0,52,5,14,1,
Dhaka,1997,9,2,9,0,3,8,35,28,2,0,0,0,6,19,27,0,6,27,0,0,0,0,27,26,121,0,12,42,1,0,39,
Dhaka,1998,9,0,0,23,1,9,19,2,0,5,8,1,6,0,25,14,0,37,11,0,5,6,44,0,0,0,0,0,24,0,6,
Dhaka,1999,9,24,0,0,0,0,0,0,36,5,4,10,0,1,0,0,4,0,10,40,1,41,125,39,17,2,0,0,2,0,0,
Dhaka,2000,9,73,0,1,0,0,1,0,4,5,12,12,0,0,0,5,18,0,3,16,30,24,0,0,12,0,0,0,0,0,0,
Dhaka,2003,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,2003,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,0,0,0,0,0,0,0,0,0,4,0,0
Dhaka,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Dhaka,2004,3,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2001,9,13,6,0,0,0,0,15,0,19,10,2,11,1,23,0,0,2,54,7,0,0,0,0,19,25,0,0,0,0,2,
Dhaka,2002,9,0,0,0,16,0,0,42,0,1,1,2,0,0,0,0,9,0,0,0,0,0,11,1,2,7,26,2,35,0,1,
Dhaka,2003,9,3,19,7,5,0,0,8,4,0,2,2,11,29,15,0,8,1,3,2,4,4,11,6,1,3,50,61,0,0,5,
Dhaka,2004,9,6,0,7,11,22,1,0,0,3,9,32,29,156,341,23,51,20,0,20,0,0,31,12,0,0,21,2,3,13,26,
Dhaka,2005,9,30,1,0,0,0,12,0,67,18,11,14,1,0,20,0,0,0,0,0,128,64,1,8,7,61,2,4,35,30,0,
Dhaka,2006,9,7,0,17,0,0,0,0,0,35,0,40,185,12,0,8,0,0,0,15,5,25,114,86,99,0,0,0,0,14,1,
Dhaka,2007,9,0,1,0,1,18,35,6,15,14,0,57,14,2,0,1,3,0,4,0,1,0,0,0,3,2,2,0,0,0,0,
Dhaka,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,,
Dhaka,2005,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,46,11,0,0,0,0,0,92
Dhaka,2008,9,0,0,0,2,7,0,0,35,10,0,0,5,1,3,0,26,0,3,12,44,1,34,20,5,0,0,58,13,0,0,
Dhaka,2009,9,0,0,5,2,0,13,2,8,0,19,0,3,0,0,8,45,12,4,16,2,0,44,30,58,0,0,0,4,20,3,
Dhaka,2010,9,1,2,0,3,0,0,13,1,1,1,2,0,4,1,31,1,24,2,5,6,0,0,2,0,15,29,7,0,18,0,
Dhaka,2011,9,1,5,9,0,1,4,0,25,3,1,0,0,0,1,18,36,17,1,10,5,13,0,0,0,11,1,26,19,0,0,
Dhaka,2012,9,0,0,1,0,3,23,0,0,0,10,0,1,4,12,2,0,5,8,0,0,0,0,0,0,0,0,0,8,0,4,
Dhaka,2013,9,10,16,0,1,24,0,1,1,36,0,3,2,1,0,24,7,0,0,1,0,0,1,15,0,0,6,2,0,0,21,
Dhaka,1953,10,0,0,9,8,18,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0
Dhaka,2005,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,2005,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dhaka,2006,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1954,10,1,8,0,22,18,14,39,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,63,45,0,0,0,0
Dhaka,1955,10,0,1,7,0,0,0,0,24,0,0,4,2,2,0,0,0,0,0,0,0,0,7,0,20,4,0,0,0,0,0,0
Dhaka,1956,10,0,5,44,10,5,4,0,0,0,0,0,0,0,0,0,16,10,10,0,0,1,0,0,0,0,0,0,0,0,0,16
Dhaka,1957,10,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1958,10,0,0,6,0,0,0,0,0,21,10,7,0,27,75,0,0,0,0,0,19,26,0,0,0,0,0,0,0,0,0,0
Dhaka,1959,10,51,36,107,72,43,4,0,0,9,1,19,1,1,2,21,92,17,0,0,0,0,0,15,9,0,0,0,0,6,61,1
Dhaka,1960,10,2,0,0,3,0,0,0,0,8,1,12,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Dhaka,2006,11,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
Dhaka,2006,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2007,2,0,0,0,0,10,0,0,3,4,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dhaka,2007,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dhaka,1961,10,0,4,17,1,8,0,0,0,0,0,0,0,2,0,0,0,10,5,0,0,0,0,0,0,4,0,0,0,0,0,1
Dhaka,1962,10,72,29,2,0,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,44,21
Dhaka,1963,10,0,0,0,0,0,10,20,1,0,0,2,0,2,15,0,0,0,0,0,0,0,0,1,1,104,4,1,0,21,0,0
Dhaka,1964,10,0,0,0,9,30,73,11,0,0,0,0,0,0,0,0,0,0,0,56,19,15,0,13,1,0,28,17,11,0,0,0
Dhaka,1965,10,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,8,3,2,14,2,0,0,0,0,0,0,0,0
Dhaka,1966,10,51,24,23,1,0,14,1,0,0,0,0,0,80,11,1,18,0,0,10,0,6,3,0,0,18,0,0,0,0,0,0
Dhaka,1967,10,4,0,0,18,11,0,0,0,10,4,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2007,11,2,1,0,0,12,0,0,0,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,2007,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7,0,0,0,0
Dhaka,2008,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,,
Dhaka,2008,3,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0,0,12,0,0,0
Dhaka,1968,10,0,0,13,35,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Dhaka,1969,10,0,5,3,0,0,0,33,0,36,2,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1970,10,3,39,116,48,26,10,25,2,7,0,0,0,0,0,0,0,0,0,0,0,0,40,41,65,0,0,0,0,0,0,5
Dhaka,1971,10,6,27,0,7,9,0,0,0,1,13,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,25
Dhaka,1972,10,4,0,0,0,0,0,17,0,70,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1973,10,2,22,5,7,0,0,0,0,0,0,31,4,21,12,0,1,0,0,0,0,0,0,0,4,18,0,0,0,1,0,0
Dhaka,1975,10,0,28,39,0,1,54,0,0,0,34,45,4,2,0,0,0,2,9,5,1,0,0,0,0,0,1,0,0,7,0,0
Dhaka,2008,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,2008,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dhaka,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dhaka,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,4
Dhaka,1976,10,17,18,1,6,5,0,27,0,0,0,0,0,0,0,0,0,0,0,17,21,2,0,0,0,0,0,0,0,0,0,0
Dhaka,1977,10,10,1,33,100,0,41,0,20,0,0,0,0,0,0,31,8,1,0,0,0,0,0,0,0,0,0,0,0,0,23,5
Dhaka,1978,10,0,23,15,6,2,0,0,0,4,0,5,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,36,0
Dhaka,1979,10,1,2,0,0,0,18,108,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Dhaka,1980,10,1,0,3,13,0,12,0,10,0,0,1,0,0,1,0,0,0,91,15,84,41,28,0,0,0,0,0,0,0,0,0
Dhaka,1981,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1982,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,75,0,45,0,0,0,0,0,0,0
Dhaka,2009,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,2009,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,,,
Dhaka,2010,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1983,10,0,0,0,0,0,13,52,7,2,12,8,14,0,0,26,1,0,0,0,0,116,0,0,0,2,0,0,0,0,0,0
Dhaka,1984,10,0,0,3,3,0,3,0,0,0,0,0,0,0,6,4,1,0,0,0,0,15,5,18,0,0,0,0,0,0,0,0
Dhaka,1985,10,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1986,10,27,4,35,0,0,2,74,11,48,0,0,2,1,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1987,10,0,0,0,0,0,0,0,16,37,3,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
Dhaka,1988,10,0,6,3,4,17,2,8,0,0,0,0,0,5,4,0,0,0,0,35,129,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1989,10,0,0,0,0,0,0,26,1,39,5,10,7,0,0,0,0,1,33,118,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2010,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,2010,12,0,0,0,0,0,0,0,0,20,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dhaka,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1,0,0,4
Dhaka,1990,10,1,2,3,33,7,0,0,27,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1991,10,0,8,26,28,15,9,30,34,0,0,0,0,52,101,48,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,16
Dhaka,1992,10,0,0,0,0,0,1,4,0,0,0,6,0,0,8,26,1,29,0,0,0,4,4,0,0,0,0,0,0,0,0,0
Dhaka,1993,10,0,1,0,9,4,5,34,0,0,4,0,12,2,27,13,28,22,0,25,7,23,0,0,0,0,0,0,0,0,0,1
Dhaka,1994,10,0,0,0,0,12,22,5,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1995,10,0,0,0,0,3,0,1,0,34,0,0,1,0,0,0,0,0,0,0,6,0,43,0,0,0,0,0,0,0,0,3
Dhaka,1996,10,0,11,3,3,0,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,27,150,0,0
Dhaka,2011,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,2011,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2012,1,0,0,1,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Dhaka,2012,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1997,10,0,2,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1998,10,0,2,0,44,2,0,0,0,0,0,0,1,0,0,0,10,18,0,1,10,9,1,0,0,0,0,0,0,0,0,2
Dhaka,1999,10,2,7,1,27,0,0,62,0,0,0,0,0,0,1,44,0,5,48,60,39,51,6,0,0,0,0,0,0,0,0,15
Dhaka,2000,10,5,9,0,0,2,0,0,15,0,18,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,55,158,1,0
Dhaka,2001,10,7,3,14,13,10,6,0,0,11,6,0,0,0,8,10,1,1,21,54,0,0,0,0,0,0,0,0,1,0,0,11
Dhaka,2002,10,3,0,0,0,0,0,0,0,1,4,1,6,0,0,7,0,0,0,17,13,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2003,10,0,0,15,1,0,0,16,16,37,15,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,11,14,0,0,0
Dhaka,2012,11,0,0,0,4,22,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,2012,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,,
Dhaka,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0
Dhaka,2004,10,0,1,1,7,5,8,53,113,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2005,10,91,41,18,42,3,6,0,0,4,0,0,0,0,0,0,0,4,31,16,10,36,16,28,71,0,0,0,0,0,0,0
Dhaka,2006,10,1,0,2,0,0,0,20,0,0,0,0,1,7,13,4,0,1,9,0,0,3,0,0,0,0,0,0,0,0,0,0
Dhaka,2007,10,3,10,0,0,0,0,0,28 1,42,16,0,0,0,0,2,69,1,0,46,3,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2008,10,0,0,27,6,1,8,0,0,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,76,0,0,0,0
Dhaka,2009,10,0,0,7,1,18,8,23,7,7,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2010,10,5,0,0,0,0,1,20,27,87,0,0,0,0,0,31,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
Dhaka,2013,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,2013,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Dhaka,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,,,
Dhaka,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Dhaka,2011,10,0,40,1,0,0,0,0,0,27,13,5,0,0,0,0,0,0,0,6,2,0,7,11,0,0,0,0,0,0,0,0
Dhaka,2012,10,0,0,0,2,13,0,0,0,0,2,7,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2013,10,5,0,0,4,30,13,3,1,0,0,0,0,4,1,0,6,1,0,0,0,3,35,13,0,0,11,1,0,0,0,0
